source_concept_code,ws_frequency
1570400673,14
7420304665,14
7420304670,14
304000275,14
151,14
1570490064,14
15014,14
14968,14
14029,14
7420304647,14
3041300426,14
4080000290,14
7420331830,14
4080000278,14
742201070,14
4080000762,14
14924,14
35325,14
7420304673,14
15184,14
7420304657,14
15189,14
742735059734,14
3040100795,14
17884,14
742201064,14
1500004800,14
1570770056,14
10657,14
7420304651,14
30412000246,14
4080000761,14
1570400674,14
7420304663,14
7420331653,14
304000051,14
74202546,14
4080000763,14
7420304649,14
1544700026,14
7420304662,14
6798,14
12198,14
74202316,14
21414,14
74202470,14
7420302951,14
74202617,14
22507,14
14969,14
1570400671,14
15207,14
31148,14
742207021,14
742220201,14
2149147,14
27328,14
13882,14
31556,14
1570400678,14
14999,14
7420304643,14
1150000331,14
25883,14
15003,14
14974,14
27264,14
1544700174,14
7422600076,14
11958,14
14940,14
15010,14
7420304653,14
7422090015,14
7420304658,14
7420304642,14
7061030,14
30898,14
1570400669,14
30756,14
160241901,14
3041900240,14
7420304644,14
1570400680,14
14027,14
1544700172,14
3041300384,14
15021,14
1570401645,14
7081603,14
7096674,14
7085840,14
21339,14
7420304602,14
18059,14
7420304641,14
3040000019,14
160241801,14
1570400675,14
7096691,14
742020921,14
7420304655,14
3040110700,14
22601,14
1570400681,14
7420304656,14
30897,14
14014,14
24089,14
14021,14
742133020,14
18066,14
1570400672,14
742709106,14
14022,14
6797,14
3041300098,14
7420304648,14
7420304671,14
742220211,14
7816,14
7420304645,14
7420304667,14
7420304652,14
3042000040,14
1570063408,14
1600100261,14
3041900133,14
500430,14
14024,14
22501,14
3040105227,14
7420304654,14
7420331650,14
14023,14
705300,14
500400,14
1570400676,14
1570770024,14
742201054,14
4080000291,14
7420304668,14
1315400154,14
1570400677,14
1650000472,14
1150000330,14
22438,14
74202026,14
7420304666,14
14967,14
742231092,14
1280000021,14
7420304672,14
742503620,14
1570490065,14
14020,14
30879,14
1542100671,14
14965,14
30519,14
7420304664,14
22498,14
304001357,14
7841,14
14019,14
7420304659,14
7420304669,14
1570400670,14
4080000279,14
7420304661,14
14025,14
3041300053,14
1150000333,14
15025,14
7420304650,14
21347,14
154300501,14
12598,14
14015,14
4080000757,14
15204,14
14947,14
22906,14
7420304660,14
22506,14
3040109050,14
22905,14
742735059723,14
3041000325,13
3040100796,13
31706,13
1600100092,13
15196,13
3041000314,13
742120000,13
11999,13
8373,13
3041000317,13
3330000406,13
3041300120,13
3041000313,13
11957,13
17016,13
1150000332,13
74202327,13
3041000310,13
304730082707,13
3041000335,13
17845,13
3041000333,13
7420307542,13
3040110734,13
742135546,13
31707,13
14929,13
500420,13
3041000336,13
3041900376,13
304001289,13
74202533,13
22575,13
18885,13
7420307534,13
4080000756,13
147,13
1180103368,13
3040100971,13
16471,13
7420307559,13
15002,13
15201,13
74202593,13
7420307554,13
7420307555,13
15194,13
504300,13
143,13
3041000327,13
21360,13
7420307535,13
21846,13
3040000015,13
3041300041,13
3041000328,13
7420307543,13
1150041193,13
7420307537,13
742067034,13
15013,13
304220101,13
8495,13
3041000330,13
22502,13
3040000018,13
1579204001,13
3042400074,13
1542100673,13
1570400575,13
1120100161,13
15206,13
15011,13
7420307561,13
7420307541,13
1570400577,13
1542100672,13
742709053,13
7420302891,13
777301591,13
1500003610,13
15000,13
8361,13
3041000339,13
742133047,13
3041300423,13
3040111800,13
74202579,13
14028,13
3041900745,13
3040104836,13
7420307540,13
742068075,13
15001,13
1570400576,13
3041000341,13
7420307546,13
24406,13
1542100674,13
742022068,13
74202530,13
7420307552,13
3042400139,13
1180000138,13
304001129,13
3041000308,13
3041000332,13
3041000322,13
7422600146,13
22505,13
7420307545,13
15012,13
3040108930,13
6788,13
7420307558,13
135,13
154300502,13
3042400165,13
3041000315,13
14926,13
7421500006,13
742503630,13
7420307533,13
6796,13
1600100093,13
27500,13
7420305601,13
1570400560,13
3041000311,13
7420307557,13
10701000452,13
7843,13
3041000307,13
31705,13
3041000337,13
27262,13
1500004802,13
1542100677,13
7420307539,13
31704,13
14896,13
4080000900,13
3041000312,13
2180,13
3041900681,13
742068094,13
3041000334,13
30900,13
24341,13
742068066,13
154300353,13
1600100091,13
7420331710,13
30808,13
3041300097,13
3041000309,13
3041000320,13
304002144,13
3041000324,13
3041000338,13
7420307547,13
3041000326,13
3040000031,13
3040000030,13
4080000472,13
318449,13
21390,13
15024,13
15023,13
2600000051,13
16782,13
7420306500,13
1150041067,13
1500004040,13
7420303424,13
4080000886,13
3041000342,13
17846,13
7420307536,13
8463,13
3041000316,13
1579204000,13
1542100676,13
15191,13
3041200301,13
15022,13
7846,13
21054,13
3040109044,13
1542100675,13
1579204012,13
7081604,13
1180000148,13
3041000306,13
7420307550,13
3041000319,13
7420307544,13
3041000323,13
3041300404,13
26023,13
14927,13
30901,13
3041000340,13
10701000432,13
31708,13
14928,13
3041000318,13
3041000321,13
1542100678,13
742201086,13
1180101002,13
22837,13
7081713,13
10701000429,13
19180,13
1579204008,13
1542100085,13
304730092645,12
10485,12
10487,12
27237,12
23442,12
74202328,12
742404725,12
3040100781,12
26410,12
74202592,12
1570400578,12
3041000193,12
3040101378,12
27308,12
167,12
26403,12
171,12
26389,12
25479,12
1579204062,12
3040102699,12
301370,12
26400,12
504370,12
26412,12
10483,12
3041300378,12
3041000184,12
27289,12
7081729,12
26386,12
3042000024,12
3041300134,12
6784,12
27239,12
1315400244,12
21646,12
1579204060,12
3042400180,12
8082,12
26398,12
13894,12
26397,12
2100002095,12
26407,12
27235,12
1150041217,12
26405,12
7420314002,12
3041000192,12
27232,12
19299,12
30542,12
25500,12
7420331776,12
26416,12
26409,12
3040909147,12
27274,12
26390,12
1544700171,12
2103031500,12
27236,12
27280,12
30538,12
26396,12
1200000032,12
304000080,12
2103031504,12
160233401,12
17027,12
159,12
376016,12
1570063414,12
26417,12
7420331728,12
1200000031,12
1150041249,12
1158000331,12
742068092,12
31499,12
11500002382,12
18862,12
155,12
3041000186,12
26395,12
3041300085,12
74202549,12
30541,12
23492,12
22705,12
27291,12
2103000425,12
30543,12
30544,12
3041000185,12
27428,12
27231,12
1600100096,12
3040000021,12
27240,12
27438,12
7420331557,12
31372,12
27430,12
14895,12
26414,12
27307,12
1120100273,12
27277,12
27279,12
3040909148,12
27314,12
27311,12
1500004580,12
27305,12
27271,12
3041900370,12
1600100322,12
12707,12
7422301046,12
1180000115,12
26399,12
3041000191,12
30540,12
27432,12
24404,12
27272,12
27295,12
742067928,12
26411,12
26406,12
3041008024,12
3041300124,12
7774,12
742020974,12
27233,12
27284,12
27435,12
30539,12
27437,12
27281,12
27431,12
74202329,12
27304,12
27429,12
27248,12
22589,12
27433,12
3041900401,12
2103031503,12
27282,12
3041300123,12
26401,12
742135521,12
21633,12
3040103947,12
27230,12
7070147,12
26408,12
1570770844,12
26415,12
27309,12
3040100809,12
10701000453,12
26394,12
742067025,12
1200000027,12
3041000189,12
74202535,12
27251,12
742110040,12
26413,12
27294,12
1120100166,12
27299,12
3041300074,12
742231086,12
2103031499,12
31144,12
742708979,12
3040111801,12
304001959,12
27278,12
27440,12
31486,12
26387,12
3041000190,12
3041000188,12
27434,12
154300349,12
14925,12
16784,12
10701000454,12
742207024,12
1579204061,12
27238,12
1600100094,12
1579204059,12
27293,12
14936,12
19184,12
3040105229,12
27270,12
7422090018,12
3041900377,12
10978,12
27306,12
26392,12
26393,12
2103031502,12
742133021,12
3041300086,12
1600100736,12
28129,12
27296,12
3041300147,12
26404,12
35,12
742020936,12
3040100842,12
27234,12
2103031501,12
470990,12
27275,12
10486,12
1600100833,12
14030,12
304001814,12
304001894,12
23797,12
24978,12
30535,12
21380,12
74202547,12
27292,12
27287,12
26391,12
27273,12
26388,12
30910,12
742709205,12
26402,12
29181,11
27301,11
742020913,11
1570063468,11
1579204011,11
27312,11
29170,11
304001308,11
10473,11
1570490060,11
3041000187,11
1570063411,11
8410,11
3041300151,11
1150000172,11
304001198,11
29174,11
742220189,11
10462,11
10471,11
29167,11
3040111556,11
19771,11
1600100835,11
3040111557,11
1570063462,11
29188,11
742220176,11
10993,11
1200000026,11
28139,11
1500006781,11
74202528,11
29183,11
25881,11
10979,11
7420331649,11
23451,11
22871,11
1570770826,11
120302080,11
120302101,11
27329,11
7424700019,11
112000139,11
29171,11
742220174,11
1073100041,11
7422090021,11
304001794,11
742220187,11
3041900404,11
8088,11
30594,11
27302,11
742201079,11
120302091,11
742201066,11
2059509,11
30496,11
3040108987,11
3041300143,11
1570770538,11
1600000201,11
120302103,11
7421500008,11
27300,11
3041000195,11
1600100056,11
1570400580,11
120302075,11
10512,11
4080000785,11
29168,11
10992,11
2100002176,11
26903,11
7420000110,11
7420305616,11
31710,11
7081639,11
120302099,11
27288,11
15199,11
1500006780,11
304002182,11
129192,11
112000135,11
29189,11
14930,11
7081605,11
14931,11
10506,11
1570770215,11
120302079,11
29173,11
17836,11
7420331880,11
742020154,11
7421500009,11
112000141,11
27316,11
11941,11
74222168,11
3040111555,11
10481,11
1570063420,11
1570400583,11
742022069,11
22872,11
1650000004,11
120302081,11
154044004,11
10465,11
21340,11
120302098,11
120302085,11
7420305604,11
3041900387,11
500410,11
1200000030,11
742220182,11
1200000029,11
1570400584,11
1200000024,11
29180,11
11939,11
29184,11
30912,11
120302084,11
1570400581,11
8083,11
8451,11
7424700020,11
1600100837,11
22867,11
120302092,11
742220173,11
742207022,11
27297,11
1570400585,11
206133,11
1600000101,11
2100002093,11
19861,11
112000142,11
165765340,11
1600100818,11
7420331640,11
112000143,11
74202319,11
120302102,11
3040104296,11
1579204015,11
120302078,11
1500004801,11
29186,11
742067115,11
29187,11
206139,11
120302089,11
7081640,11
29177,11
742800326,11
7420331697,11
742220171,11
30592,11
1180103319,11
29179,11
31301,11
112000136,11
742220169,11
120302086,11
120302096,11
28147,11
23057,11
120302082,11
29175,11
30536,11
27252,11
4080000844,11
742220181,11
7422600330,11
29178,11
1600000022,11
1600100819,11
112000137,11
4080000401,11
1180146826,11
742220175,11
3041300125,11
742220177,11
3041300102,11
112000140,11
742220165,11
742207023,11
29169,11
742220170,11
30591,11
120302087,11
120302074,11
10467,11
1180103317,11
120302100,11
120302083,11
12872,11
742220185,11
1579204016,11
31300,11
1180103316,11
29182,11
2159,11
7422600329,11
304000207,11
3041900684,11
206137,11
3041000194,11
10469,11
27286,11
10477,11
742022072,11
29191,11
29176,11
1579204010,11
4080000909,11
74202917,11
304000540,11
112000138,11
11940,11
1570770016,11
3040101377,11
742020932,11
10464,11
742220178,11
503730,11
1150000384,11
1570400588,11
14932,11
4080000485,11
27285,11
10479,11
163,11
74202471,11
29190,11
18198,11
742220166,11
10463,11
10505,11
30537,11
742220180,11
1600000301,11
29172,11
29185,11
1150000173,11
10701000442,10
742201026,10
14977,10
18048,10
12698,10
11531,10
7422600353,10
304002106,10
11525,10
11532,10
11535,10
27441,10
504380,10
1570400582,10
1770000030,10
3041900381,10
27249,10
16836,10
1020100886,10
742709079,10
1579204003,10
21852,10
18058,10
1579204009,10
1020100652,10
26013,10
3047300758,10
742708963,10
3040101350,10
742404469,10
1150041200,10
74202390,10
1579204066,10
11042,10
27243,10
18014,10
11533,10
7420302866,10
742020200,10
742020948,10
74202527,10
11537,10
24488,10
23784,10
7420307549,10
27439,10
386050,10
29104,10
136,10
1315400276,10
1020100870,10
11538,10
25850,10
22823,10
4080000484,10
3040104303,10
1570770628,10
26010,10
120302104,10
74202363,10
30432000033,10
3040105230,10
1020100874,10
26011,10
3041900848,10
11529,10
7422600050,10
29124,10
11047,10
742220215,10
26014,10
304002190,10
1020100878,10
16834,10
304000382,10
74202633,10
7420309256,10
120302088,10
14933,10
11536,10
742020963,10
3040109115,10
21030001481,10
15192,10
1600100265,10
7420331769,10
1570400123,10
154300346,10
3040100798,10
27244,10
24487,10
3040103975,10
11530,10
7420302892,10
26016,10
3,10
7420305619,10
742231132,10
742133407,10
3041300160,10
3041008056,10
742020220,10
1570008827,10
742079002,10
742201025,10
742207029,10
3040104780,10
30804,10
304000989,10
3040100803,10
742020338,10
1601003361,10
21433,10
74202450,10
3040105232,10
27245,10
742067116,10
3040105231,10
11528,10
8458,10
1600000401,10
742201037,10
21395,10
3041300071,10
10701000440,10
7420000267,10
742708990,10
74290000161,10
1600100399,10
1579204064,10
154300486,10
120302076,10
1200000025,10
7847,10
148,10
11539,10
27247,10
6805,10
3041900248,10
39,10
22579,10
1570063438,10
1650000006,10
7420307551,10
3040105219,10
1600100832,10
7420309257,10
7420307553,10
1570400579,10
1600100062,10
304000174,10
3041300093,10
1570770249,10
1579204063,10
26017,10
1020100866,10
7061120,10
7096675,10
3041300130,10
1600000016,10
120302077,10
742020944,10
1579204065,10
22858,10
7420306926,9
1570400150,9
150,9
3041000182,9
1180104691,9
12288,9
17054,9
14934,9
742709150,9
742201052,9
1570400139,9
3041000175,9
3040100786,9
1570400145,9
4080000487,9
31308,9
1579200049,9
11566,9
7420302857,9
27569,9
1570770653,9
1600100110,9
24489,9
21331,9
74202476,9
304002165,9
7422600052,9
400354,9
1120100504,9
742207020,9
1570400141,9
1600100369,9
1180000199,9
3040909149,9
3040103950,9
1579200048,9
1600100061,9
1544700137,9
1570400162,9
1570400143,9
24083,9
1570400133,9
1544700141,9
4080000486,9
1570400130,9
1570400156,9
18063,9
11564,9
74202368,9
22948,9
14978,9
1150002383,9
16917,9
3041000178,9
742201087,9
3041300362,9
11453,9
3040100846,9
3041000173,9
7070007,9
742020943,9
21030002479,9
154300496,9
3041000176,9
1570400154,9
30058,9
7422090012,9
27967,9
1570400138,9
24403,9
742067929,9
31306,9
1570400149,9
1500003194,9
31528,9
22599,9
22652,9
1570400161,9
15197,9
3040100782,9
74202537,9
17056,9
504310,9
1570400147,9
27965,9
3041900587,9
18849,9
3041900237,9
27968,9
742201095,9
31527,9
3041000180,9
25018,9
1200000028,9
3040104297,9
1544700139,9
11800001190,9
31532,9
3041300200,9
8351,9
21028,9
26898,9
3040909152,9
3041000177,9
3041300249,9
304151032,9
7420331748,9
1570400146,9
1570400160,9
742207027,9
74202370,9
7420331706,9
3040105272,9
15200,9
742020909,9
25020,9
21387,9
1600100823,9
1544700138,9
31305,9
3040109182,9
4080000482,9
10701000321,9
11072,9
74202634,9
2600000056,9
1570400142,9
3330000405,9
1570400132,9
10200312,9
24930,9
31533,9
10701000441,9
1600100135,9
1570400129,9
1570400009,9
31530,9
742207026,9
1570770236,9
176,9
1544700144,9
1570400137,9
10994,9
1570770811,9
742020910,9
24490,9
1570400157,9
1180000197,9
470960,9
1570400131,9
304001935,9
1570400152,9
742067117,9
1150000232,9
74202539,9
112000236,9
27961,9
1600100367,9
4080000488,9
301560,9
74202526,9
1570400136,9
1020100890,9
10995,9
16913,9
1570400158,9
8455,9
31529,9
1570400148,9
3041000179,9
7420331641,9
7800,9
3041000174,9
1120100149,9
23927,9
19386,9
1570770607,9
1150000233,9
154300493,9
1579204006,9
1544700142,9
11078,9
742201093,9
1544700140,9
1600100831,9
3040100806,9
1150000231,9
1544700145,9
23170,9
154300480,9
3040110701,9
7420302910,9
31531,9
31307,9
304001760,9
2103000480,9
1150041132,9
1570400163,9
301010,9
471100,9
1544700143,9
7420305605,9
24362,9
1570400548,9
304000422,9
11046,9
1570490104,9
1600100057,9
29100,9
112000237,9
8449,9
74202459,9
15052,9
304002148,9
1570400144,9
154300360,9
1570400135,9
1180000200,9
1570400140,9
160231401,8
3040102712,8
3041900371,8
132,8
13877,8
74202367,8
3040909150,8
7420331802,8
74202452,8
17309,8
3040111545,8
7837,8
1570030020,8
7421500043,8
1570030031,8
1570428469,8
3040105225,8
1570401254,8
304153011,8
25015,8
304000344,8
1020100858,8
304120000550,8
1600100050,8
18830,8
1150001851,8
18197,8
1600100048,8
742404601,8
7421500042,8
1570400572,8
1570400549,8
74202620,8
8014,8
304002036,8
74202488,8
742133070,8
7420302909,8
1500004099,8
27571,8
1570030016,8
3040100980,8
11458,8
1570030019,8
22925,8
24414,8
17459,8
10996,8
74202377,8
11452,8
24499,8
1570770549,8
19786,8
112000240,8
1500006783,8
26887,8
1570030018,8
7775,8
11048,8
22609,8
3040909151,8
4080000889,8
1500004100,8
27928,8
7420302052,8
23966,8
74202667,8
742709011,8
206131,8
7420331803,8
74202582,8
3041900389,8
1180104693,8
3041900363,8
1500004098,8
27966,8
3040304334,8
165765341,8
7421500046,8
1570063423,8
7421500049,8
304000075,8
1570428467,8
470970,8
21329,8
1570063471,8
18183,8
23759,8
1570401256,8
742110100,8
11045,8
74202444,8
3040100765,8
3041900362,8
18850,8
7421500040,8
1570063402,8
152,8
3042400081,8
1570401255,8
7420000073,8
304011877,8
7421500039,8
742318443,8
1500006785,8
1020100650,8
7421500048,8
742020171,8
74202350,8
7420331738,8
74202310,8
10997,8
11457,8
1570030022,8
1150002416,8
24416,8
742020986,8
7420309261,8
16063,8
23970,8
7421500044,8
1500004101,8
12148,8
3041000181,8
18897,8
1570428468,8
7420306949,8
74202615,8
6789,8
742020912,8
7421500045,8
21849,8
1570030023,8
7420302026,8
16466,8
471090,8
742020219,8
742231065,8
1150002413,8
74202395,8
16062,8
742404413,8
1150000380,8
742404731,8
3042400076,8
742708985,8
1570401253,8
27501,8
3040103948,8
17282,8
3040109180,8
18043,8
1579204002,8
25468,8
21389,8
3040104677,8
7420304532,8
30906,8
23999,8
304000153,8
27962,8
7420331643,8
7421500047,8
8402,8
25810,8
7420309260,8
3041900125,8
742207028,8
1570030021,8
742110180,8
11043,8
1180146838,8
1600100371,8
7421500041,8
742135507,8
17284,8
14094,8
1180103404,8
1570063459,8
1570030017,8
304000735,8
16472,8
7420331742,8
16465,8
3041300083,8
3040100805,8
74202364,7
304001223,7
1600100820,7
1570010015,7
1500003762,7
742133010,7
9802,7
74202525,7
304090124,7
19317,7
1180146840,7
206009,7
742135590,7
19322,7
74202516,7
1570063417,7
1570770821,7
11468,7
3040100808,7
7085850,7
1570400552,7
304090154,7
1570770537,7
26252,7
74202607,7
1315400113,7
19325,7
1570401266,7
304001699,7
160243701,7
7420302031,7
1500003195,7
24583,7
742020120,7
1570400153,7
2200000023,7
304000556,7
3330000407,7
