source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,omop_domain
742503530,R Shoulder Extension 0-45 Degrees,C0447.00,A,,Measurement
742503540,R Shoulder ABduction 0-160/180 Degrees,C0447.00,A,,Measurement
742503550,R Shoulder External Rotation 0-90 Degrees,C0447.00,A,,Measurement
742503560,R Shoulder Internal Rotation 0-90 Degrees,C0447.00,A,,Measurement
742503570,R Shoulder Horizontal ABduction 0-40 Degrees,C0447.00,A,,Measurement
742503580,R Shoulder Horizontal ADduction 0-130 Degrees,C0447.00,A,,Measurement
742503590,R Elbow Flexion/Extension 0-135-150 Degrees,C0447.00,A,,Measurement
742503600,R Forearm Supination 0-80-90 Degrees,C0447.00,A,,Measurement
742503610,R Forearm Pronation 0-80-90 Degrees,C0447.00,A,,Measurement
742503620,R Wrist Flexion 0-80 Degrees,C0447.00,A,,Measurement
742503630,R Wrist Extension 0-70 Degrees,C0447.00,A,,Measurement
742503640,R Wrist Radial Deviation 0-20 Degrees,C0447.00,A,,Measurement
742503650,R Wrist Ulnar Deviation 0-30 Degrees,C0447.00,A,,Measurement
742504100,L Shoulder Flexion 0-180 Degrees,C0447.00,A,,Measurement
742504110,L Shoulder Extension 0-45 Degrees,C0447.00,A,,Measurement
742504120,L Shoulder ABduction 0-160/180 Degrees,C0447.00,A,,Measurement
742504130,L Shoulder External Rotation 0-90 Degrees,C0447.00,A,,Measurement
742504140,L Shoulder Internal Rotation 0-90 Degrees,C0447.00,A,,Measurement
742504150,L Shoulder Horizontal ABduction 0-40 Degrees,C0447.00,A,,Measurement
742504160,L Shoulder Horizontal ADduction 0-130 Degrees,C0447.00,A,,Measurement
742504170,L Elbow Flexion/Extension 0-135-150 Degrees,C0447.00,A,,Measurement
742504180,L Forearm Supination 0-80-90 Degrees,C0447.00,A,,Measurement
742504190,L Forearm Pronation 0-80-90 Degrees,C0447.00,A,,Measurement
742504200,L Wrist Flexion 0-80 Degrees,C0447.00,A,,Measurement
742504210,L Wrist Extension 0-70 Degrees,C0447.00,A,,Measurement
742504220,L Wrist Radial Deviation 0-20 Degrees,C0447.00,A,,Measurement
742504230,L Wrist Ulnar Deviation 0-30 Degrees,C0447.00,A,,Measurement
742504590,R Shoulder Flexion 0-180 Degrees,C0447.00,A,,Measurement
742708160,Physical Therapy # Visits,C0447.00,A,,Measurement
742708161,Physical Therapy # Weeks,C0447.00,A,,Measurement
742708162,Chiropractic Treatment # Visits,C0447.00,A,,Measurement
742708163,Chiropractic Treatment # Weeks,C0447.00,A,,Measurement
742708919,Unexplained Weight Change,C0131.00,A,weight,Observation
742708922,Night Pain,C0101.00,A,pain_general,Observation
742708924,Pain Associated with Menstrual Cycle,C0101.00,A,pain_general,Observation
742708936,# of Times Urinates 24 Hour Period,C0447.00,A,,Measurement
742708937,# of Times Urinates Week,C0447.00,A,,Measurement
742708938,# of Times Urinates Month,C0447.00,A,,Measurement
742708973,Constipation/Straining % of Time,C0447.00,A,,Measurement
742708976,Bristol Stool Scale,C0021.00,A,stool,Observation
742708977,Volume/Amount of Water Intake Daily,C0087.00,A,intake,Observation
742708986,Gait,C0049.00,A,gait,Observation
742709009,Other Reflex Information,C0100.00,A,reflex,Observation
742709012,Pain with Movement,C0101.00,A,pain_general,Observation
742709039,Sensation,C0045.00,A,sensation,Observation
742709041,Cough,C0047.00,A,cough,Observation
742709044,Other Reflexes,C0100.00,A,reflex,Observation
742709050,Repetitions,C0447.00,A,,Measurement
742709128,Caffeine Intake,C0087.00,A,intake,Observation
742709130,Alcohol Intake,C0087.00,A,intake,Observation
742709140,Pain with Palpation,C0101.00,A,pain_general,Observation
742709143,Repetitions Before Fatigue,C0025.00,A,fatigue,Observation
742709144,Fast Twitch Repetitions Before Fatigue,C0025.00,A,fatigue,Observation
742709150,Are You Experiencing Any Problems with Your Balance or Walking?,C0037.00,A,balance,Observation
742709200,L Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709201,L Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709203,R Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709204,R Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709207,L Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709208,L Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709210,R Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709211,R Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709214,L Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709215,L Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709217,R Hip Internal Rotation 0-45 Degrees,C0447.00,A,,Measurement
742709218,R Hip External Rotation 0-45 Degrees,C0447.00,A,,Measurement
74273000026,Gaze Orientation,C0026.00,A,orientation,Observation
74273000031,Grooming,C0038.00,A,grooming,Observation
74273000041,KF-NAP® Final Score,C0447.00,A,,Measurement
7427300701,Visit Number,C0447.00,A,,Measurement
7427300703,Laundry Time Entry,C0447.00,A,,Measurement
7427300708,Medication Management Time Entry,C0447.00,A,,Measurement
7427300713,Transportation Management Time Entry,C0447.00,A,,Measurement
742730076,Lateral Pinch 1 (lbs),C0447.00,A,,Measurement
742730077,Lateral Pinch 2 (lbs),C0447.00,A,,Measurement
742730078,Lateral Pinch 3 (lbs),C0447.00,A,,Measurement
742730080,Three Jaw Chuck 1 (lbs),C0447.00,A,,Measurement
742730081,Three Jaw Chuck 2 (lbs),C0447.00,A,,Measurement
742730082,Three Jaw Chuck 3 (lbs),C0447.00,A,,Measurement
7427300833,Snellgrove Test Time (seconds),C0447.00,A,,Measurement
7427300834,Snellgrove Test Errors,C0447.00,A,,Measurement
742730084,Tip to Tip 1 (lbs),C0447.00,A,,Measurement
742730085,Tip to Tip 2 (lbs),C0447.00,A,,Measurement
742730086,Tip to Tip 3 (lbs),C0447.00,A,,Measurement
742730088,Lateral Pinch 1 (lbs),C0447.00,A,,Measurement
742730089,Lateral Pinch 2 (lbs),C0447.00,A,,Measurement
742730090,Lateral Pinch 3 (lbs),C0447.00,A,,Measurement
742730092,Three Jaw Chuck 1 (lbs),C0447.00,A,,Measurement
742730093,Three Jaw Chuck 2 (lbs),C0447.00,A,,Measurement
742730094,Three Jaw Chuck 3 (lbs),C0447.00,A,,Measurement
742730096,Tip to Tip 1 (lbs),C0447.00,A,,Measurement
742730097,Tip to Tip 2 (lbs),C0447.00,A,,Measurement
742730098,Tip to Tip 3 (lbs),C0447.00,A,,Measurement
7427310003,Grooming your hair,C0038.00,A,grooming,Observation
7427310019,UEFI Total,C0447.00,A,,Measurement
742735059601,Nine Hole Peg (Left),C0447.00,A,,Measurement
742735059602,Box & Blocks (Left),C0447.00,A,,Measurement
742735059605,Left Simulated Feeding,C0447.00,A,,Measurement
7427350597021,Trail Making A Errors,C0447.00,A,,Measurement
7427350597022,Trail Making B Errors,C0447.00,A,,Measurement
742735059704,Left Writing,C0447.00,A,,Measurement
742735059705,Left Simulated Page Turning,C0447.00,A,,Measurement
742735059706,Left Stacking Checkers,C0447.00,A,,Measurement
742735059707,"Left Lifting Large, Light Objects",C0447.00,A,,Measurement
742735059708,"Left Lifting Large, Heavy Objects",C0447.00,A,,Measurement
742735059709,Right Writing,C0447.00,A,,Measurement
742735059710,Right Simulated Page Turning,C0447.00,A,,Measurement
742735059711,Right Stacking Checkers,C0447.00,A,,Measurement
742735059712,"Right Lifting Large, Light Objects",C0447.00,A,,Measurement
742735059713,"Right Lifting Large, Heavy Objects",C0447.00,A,,Measurement
742735059714,"Right Lifting Small, Common Objects",C0447.00,A,,Measurement
742735059715,Right Simulated Feeding,C0447.00,A,,Measurement
742735059716,Minnesota spatial relations,C0447.00,A,,Measurement
742735059717,Bells cancellation,C0447.00,A,,Measurement
742735059718,Stars cancellation,C0447.00,A,,Measurement
742735059719,MVPT Assessment,C0447.00,A,,Measurement
742735059720,Trail Making A Time,C0447.00,A,,Measurement
742735059721,Trail Making B Time,C0447.00,A,,Measurement
742735059730,MVPT Raw Score,C0447.00,A,,Measurement
742735059731,MVPT Standard Score,C0447.00,A,,Measurement
742735059733,MVPT Percentile,C0447.00,A,,Measurement
742735059734,MVPT Response Time,C0447.00,A,,Measurement
742800307,Manual Lymphatic Drainage,C0050.00,A,drainage,Observation
74290000102,Gait Level of Assist,C0049.00,A,gait,Observation
74290000103,Gait Assistive Device,C0049.00,A,gait,Observation
74290000104,Gait Skilled Intervention Provided/Distance 1,C0049.00,A,gait,Observation
74290000105,Functional Ambulation Status,C0036.00,A,ambulation,Observation
74290000119,Functional Wheelchair Mobility Status,C0039.00,A,mobility,Observation
74290000121,Grooming Skilled Intervention Provided,C0038.00,A,grooming,Observation
74290000132,Bathing Skilled Intervention Provided,C0065.00,A,bathing,Observation
74290000137,Toilet Transfer Current Functional Status,C0064.00,A,toileting,Observation
74290000140,Tub/Shower Transfer Current Functional Status,C0065.00,A,bathing,Observation
74290000148,Toileting Level of Assistance,C0064.00,A,toileting,Observation
74290000150,Toileting Skilled Intervention Provided,C0064.00,A,toileting,Observation
74290000151,Toileting Current Functional Status,C0064.00,A,toileting,Observation
74290000153,Gait Level of Assist 2,C0049.00,A,gait,Observation
74290000154,Gait Assistive Device 2,C0049.00,A,gait,Observation
74290000155,Gait Skilled Intervention Provided/Distance 2,C0049.00,A,gait,Observation
74290000156,Functional Ambulation Status 2,C0036.00,A,ambulation,Observation
74290000159,Gait Level of Assist 3,C0049.00,A,gait,Observation
74290000160,Gait Assistive Device 3,C0049.00,A,gait,Observation
74290000161,Gait Skilled Intervention Provided/Distance 3,C0049.00,A,gait,Observation
74290000162,Functional Ambulation Status 3,C0036.00,A,ambulation,Observation
74290000177,Gait Training Distance 2 (ft),C0049.00,A,gait,Observation
74290000178,Gait Training Distance 3 (ft),C0049.00,A,gait,Observation
74290000181,LB Bathing Skilled Intervention Provided,C0065.00,A,bathing,Observation
74290000182,Toileting Skilled Intervention Provided,C0064.00,A,toileting,Observation
74290000183,ADL's,C0017.00,A,adl,Observation
74290000186,Swallowing Skilled Intervention Provided,C0067.00,A,swallowing,Observation
74290000188,Speech/Language Current Functional Status,C0075.00,A,speech,Observation
74290000190,Swallowing Current Functional Status,C0067.00,A,swallowing,Observation
74290000193,Current Cognitive Status,C0040.00,A,cognition,Observation
74290000209,Max Phonation Time (sec),C0447.00,A,,Measurement
74290000227,Gait Skilled Intervention Provided/Distance 2,C0049.00,A,gait,Observation
74290000228,Gait Skilled Intervention Provided/Distance 3,C0049.00,A,gait,Observation
74290000253,Non-therapeutic Time/Break/Pause (Min),C0447.00,A,,Measurement
74290000254,Total Time with Patient (Min),C0447.00,A,,Measurement
74290000258,Non-therapeutic Time/Break/Pause (Min),C0447.00,A,,Measurement
74290000259,Total Time with Patient (Min),C0447.00,A,,Measurement
74290000263,Non-therapeutic Time/Break/Pause (Min),C0447.00,A,,Measurement
74290000264,Total Time with Patient (Min),C0447.00,A,,Measurement
74290000269,TR Intensity (min/day),C0447.00,A,,Measurement
74290000270,TR Duration (days),C0447.00,A,,Measurement
74290000282,Non-therapeutic Time/Break/Pause (Min),C0447.00,A,,Measurement
74290000284,Vocal Intensity (dB),C0447.00,A,,Measurement
74290000285,Results,C0447.00,A,,Measurement
74290000290,Cognitive/Linguistic Task,C0040.00,A,cognition,Observation
74290000291,Vocal Intensity (dB),C0447.00,A,,Measurement
74290000292,Results,C0447.00,A,,Measurement
7432301018,Recommended Toilet Transfer,C0064.00,A,toileting,Observation
7439,Score,C0447.00,A,,Measurement
747020204,O2 - Amount L/Min,C0447.00,A,,Measurement
7472020902,Average dB,C0447.00,A,,Measurement
7481,How long do you estimate it took you to fall asleep?,C0447.00,A,,Measurement
7483,Estimate how much time you spent awake after initially falling asleep.,C0447.00,A,,Measurement
7498,Peak Flow Percentage,C0447.00,A,,Measurement
7510,Number of hours used,C0447.00,A,,Measurement
7511,Percent of Average Leak,C0447.00,A,,Measurement
7589,Procedure #:(Retired),C0447.00,A,,Measurement
7597,Sleep Deprivation (# hrs slept/# hours typically slept during previous 24 hours),C0447.00,A,,Measurement
7620000021,Cycle Number,C0447.00,A,,Measurement
7620000030,Number of Oocytes,C0447.00,A,,Measurement
7620000032,Number of Oocytes Fertilized,C0447.00,A,,Measurement
7620000038,Distance from fundus (mm),C0447.00,A,,Measurement
7620000039,Catheter length past cervical os (cm),C0447.00,A,,Measurement
7620000043,Stage 1 - Number Frozen,C0447.00,A,,Measurement
7620000044,Stage 2 - Number Frozen,C0447.00,A,,Measurement
7620000045,Stage 3 - Number Frozen,C0447.00,A,,Measurement
7620000054,Stimulation Day,C0447.00,A,,Measurement
7620000066,Right ovarian follicle 1 (mm),C0447.00,A,,Measurement
7620000067,Right ovarian follicle 2 (mm),C0447.00,A,,Measurement
7620000068,Right ovarian follicle 3 (mm),C0447.00,A,,Measurement
7620000069,Right ovarian follicle 4 (mm),C0447.00,A,,Measurement
7620000070,Right ovarian follicle 5 (mm),C0447.00,A,,Measurement
7620000071,Right ovarian follicle 6 (mm),C0447.00,A,,Measurement
7620000072,Left ovarian follicle 1 (mm),C0447.00,A,,Measurement
7620000073,Left ovarian follicle 2 (mm),C0447.00,A,,Measurement
7620000074,Left ovarian follicle 3 (mm),C0447.00,A,,Measurement
7620000075,Left ovarian follicle 4 (mm),C0447.00,A,,Measurement
7620000076,Left ovarian follicle 5 (mm),C0447.00,A,,Measurement
7620000077,Left ovarian follicle 6 (mm),C0447.00,A,,Measurement
7620000081,"If applicable, at what age did you begin having menstrual periods?",C0447.00,A,,Measurement
7620000087,Do you have to take over the counter medications to help control the pain of your menstrual cycles?,C0101.00,A,pain_general,Observation
7620000088,Do you ever miss work or daily activities due to the amount of pain or bleeding from your menstrual cycles?,C0101.00,A,pain_general,Observation
7620000089,How many days are missed?,C0447.00,A,,Measurement
7620000099,How many times have you been pregnant?,C0447.00,A,,Measurement
7620000100,How many children have you delivered?,C0447.00,A,,Measurement
7620000101,How many of your children are alive?,C0447.00,A,,Measurement
7620000104,How many confirmed miscarriages have you experienced?,C0447.00,A,,Measurement
7620000106,How many ectopic pregnancies have you experienced?,C0447.00,A,,Measurement
7620000109,How many molar pregnancies have been diagnosed?,C0447.00,A,,Measurement
7620000111,How many stillbirths have you experienced?,C0447.00,A,,Measurement
7620000119,"If applicable, how many times a week are you trying to get pregnant by having intercourse?",C0447.00,A,,Measurement
7620000121,How many artificial inseminations have you undergone?,C0447.00,A,,Measurement
7620000130,"Rate your level of stress and anxiety about your fertility on a scale of 1 to 10, with 10 representing an extremely high level of stress and anxiety about your fertility and 1 represting none.",C0068.00,A,anxiety,Observation
7620000131,"Do you feel that you are withdrawing from friends, colleagues and family because of anxiety/depression regarding your fertility?",C0068.00,A,anxiety,Observation
7650000002,Number of Steps to Enter,C0447.00,A,,Measurement
7672,Touching your face (including grooming),C0038.00,A,grooming,Observation
7709,Select the ONE number that describes your pain at its WORST in the last week.,C0101.00,A,pain_general,Observation
7710,Select the ONE number that describes your pain at its LEAST in the last week.,C0101.00,A,pain_general,Observation
7711,Select the ONE number that describes your pain at its AVERAGE in the last week.,C0101.00,A,pain_general,Observation
7743,Initial BMI,C0051.00,A,bmi,Observation
7744,Preop BMI,C0051.00,A,bmi,Observation
7745,Total BMI Change,C0051.00,A,bmi,Observation
7747,Emotional QoL,C0447.00,A,,Measurement
77700100,Respiratory Support,C0057.00,A,respiratory_general,Observation
777301590,Frequency,C0447.00,A,,Measurement
777301592,Backup Rate,C0447.00,A,,Measurement
777301593,Ti,C0447.00,A,,Measurement
7776565,Respiratory Support ANCHOR,C0057.00,A,respiratory_general,Observation
7806,Total Score,C0447.00,A,,Measurement
8,Pulse,C0056.00,A,pulse,Observation
8100050,(A) Replacement Fluid (mL) - If Via IV Pump,C0447.00,A,,Measurement
8100060,(B) Total Intake (mL) - Except Blood and Colloids,C0087.00,A,intake,Observation
8100070,(C) 0.9% NS (mL) (CVVH Flush Fluid),C0447.00,A,,Measurement
8100080,(D) Blood Products/Colloids Given (mL),C0447.00,A,,Measurement
8100090,(E) Blood/Colloid Volume to be Removed (mL),C0447.00,A,,Measurement
8100100,(F) Intake to be Removed (A+B+C+E; omit D)(mL),C0087.00,A,intake,Observation
8100120,(G) Total Output (mL),C0031.00,A,output,Observation
8100130,(H) Fluid Removal (mL),C0447.00,A,,Measurement
8100150,(I) Goal-Desired Fluid Removal (mL),C0447.00,A,,Measurement
8100160,Programmed Fluid Loss (F-G+I)(mL),C0447.00,A,,Measurement
8100190,(J) Total Intake (A+B+C+D)(mL),C0087.00,A,intake,Observation
8100200,(K) Total Output (G+H)(mL),C0031.00,A,output,Observation
8100210,(L) Hourly net Balance (J-K)(mL),C0037.00,A,balance,Observation
8100220,(M) Cumulative Net Balance (L + prior hours M value)(mL),C0037.00,A,balance,Observation
8100250,Blood Pump Rate (mL/min),C0447.00,A,,Measurement
8100260,Arterial Pressure (mmHg),C0447.00,A,,Measurement
8100270,Venous Pressure (mmHg),C0447.00,A,,Measurement
8100320,Trans-Membrane Pressure (mmHg),C0447.00,A,,Measurement
8100340,Fluid Temperature Setting,C0060.00,A,temperature,Observation
